sample_type,rand_id,landslide_id,x,y,pt_elev,area_m2,z_min,z_max,relief_m
random,122,6690,427897.19687644154,2769905.5115615684,293.0,2444.0294121876886,289.0,306.0,17.0
random,123,5703,427046.1898635109,2759565.1711842413,390.0,6027.269831452944,380.0,403.0,23.0
random,124,315,426981.67403382953,2747023.160798851,526.0,689.2749852186495,513.0,528.0,15.0
random,125,550,430300.2725353743,2748134.8781605316,443.0,7671.245672078582,426.0,459.0,33.0
random,126,808,424175.53840446123,2748955.6448142547,625.0,2617.990038258341,577.0,626.0,49.0
random,127,4248,433720.8754736473,2757049.5362027315,573.0,5989.1102326950295,529.0,575.0,46.0
random,128,1671,405981.45871460834,2751650.185106328,241.0,23201.85712500354,225.0,277.0,52.0
random,129,2984,404059.82820372185,2754458.9824422896,266.0,847.5084946967271,261.0,266.0,5.0
random,130,4345,429583.5937970625,2757248.939581825,572.0,8458.731687799587,553.0,575.0,22.0
random,131,79,427100.48804886424,2744681.4060112564,409.0,1955.107508516336,406.0,413.0,7.0
random,132,803,426453.84311204863,2749005.896037087,978.0,9576.612879539374,905.0,1018.0,113.0
random,133,5388,435704.6567921331,2758904.77065358,516.0,357.03036070939464,516.0,521.0,5.0
random,134,6169,418274.35096236604,2761812.8128811256,258.0,14350.872390757704,245.0,266.0,21.0
random,135,2003,404801.3240872833,2752646.536434468,237.0,4874.811404716096,231.0,265.0,34.0
random,136,893,408813.6178571167,2749326.727335379,248.0,842.7144376737964,244.0,250.0,6.0
random,137,5663,420529.4732059871,2759480.1850110115,435.0,3078.7477565180616,395.0,444.0,49.0
random,138,1869,429311.2357930715,2752354.126168699,683.0,529.966543710761,680.0,691.0,11.0
random,139,154,426502.95468699286,2745812.3461750154,446.0,5775.979966635053,427.0,473.0,46.0
random,140,5505,421120.0111405781,2759124.765993964,352.0,1912.704674048338,349.0,366.0,17.0
random,141,3449,413198.6087582865,2755204.6260970435,245.0,7049.7568236003735,237.0,309.0,72.0
random,142,5413,423431.7213947412,2758919.116391298,349.0,4610.637601866886,333.0,378.0,45.0
random,143,5531,431782.1262671844,2759161.0758608025,539.0,1673.9226886988097,533.0,547.0,14.0
random,144,4564,417923.9680231289,2757676.532703099,271.0,184.03671623470447,278.0,278.0,0.0
random,145,3542,411422.67558173067,2755577.141442298,291.0,808.8004602948452,288.0,315.0,27.0
random,146,2467,403920.614633007,2753478.9505377146,231.0,4138.762275518662,226.0,239.0,13.0
random,147,3593,409362.11267687107,2755605.864344689,232.0,1195.3506373237312,220.0,233.0,13.0
random,148,1171,407169.4357374108,2750326.50037001,230.0,1175.0531122023149,215.0,233.0,18.0
random,149,5992,417230.19292756193,2760359.311219784,252.0,8546.586297969716,243.0,312.0,69.0
random,150,1307,407386.62300064554,2750715.953910599,227.0,3319.227255547606,201.0,239.0,38.0
random,151,1663,432269.28950533684,2751723.5715147774,592.0,650.9196739745757,581.0,592.0,11.0
random,152,1631,429031.06264778145,2751679.3810534356,827.0,756.1163851303941,816.0,832.0,16.0
random,153,5519,424204.79591993394,2759152.334760528,396.0,8489.326596008692,380.0,436.0,56.0
random,154,596,422501.1167697234,2748434.927422394,426.0,551.2598234236277,426.0,438.0,12.0
random,155,1637,426538.6948888081,2751658.9131744453,745.0,2231.9422969864304,723.0,840.0,117.0
random,156,1877,416728.3791555173,2752324.93239751,380.0,820.6546761377668,372.0,386.0,14.0
random,157,4684,434635.5564250814,2757794.5990026398,509.0,2273.3770581967524,505.0,520.0,15.0
random,158,5895,429881.40961728565,2760194.4869446605,589.0,1649.944418565526,593.0,615.0,22.0
random,159,743,422678.7724386916,2748866.545036915,481.0,6898.601522050854,452.0,490.0,38.0
random,160,5511,417565.88098383363,2759069.6855481635,291.0,6103.396508745752,290.0,332.0,42.0
random,161,1162,410455.17273414595,2750292.7638648185,425.0,1094.7375000292786,402.0,426.0,24.0
random,162,4812,429369.3903153864,2757976.2967949286,638.0,2301.6691234933005,630.0,663.0,33.0
random,163,3300,413667.16545752634,2755084.483636999,319.0,994.6396813192933,310.0,333.0,23.0
random,164,934,430806.6027245936,2749438.2953631566,416.0,3062.532756698009,406.0,428.0,22.0
random,165,254,427824.6741620961,2746640.758975135,668.0,7109.346530597208,596.0,713.0,117.0
random,166,6198,415381.081916859,2762706.291461238,321.0,3043.0612418602605,310.0,336.0,26.0
random,167,5771,423654.9457503331,2759790.1541698272,469.0,9163.81626270955,441.0,488.0,47.0
random,168,3853,411245.6744896918,2756291.4371061125,210.0,4121.496570414983,207.0,232.0,25.0
random,169,1448,404946.9615498042,2751113.6198603185,226.0,6487.140641923179,223.0,267.0,44.0
random,170,4051,411195.237494202,2756699.3865866503,244.0,5913.886159082293,239.0,267.0,28.0
random,171,5968,414188.68846750096,2760418.970167224,323.0,242.7556789644712,318.0,319.0,1.0
random,172,4131,421780.1259493782,2756775.2546653952,271.0,10402.76583456584,260.0,282.0,22.0
random,173,5738,427794.5970125732,2759527.157904824,440.0,73328.69187946139,425.0,557.0,132.0
random,174,2167,402612.09576087515,2752952.133687561,,1868.0229486685998,,,
random,175,4067,425655.26977604715,2756673.51292485,482.0,13141.078192483426,448.0,560.0,112.0
random,176,1803,403369.41302710585,2752096.226174717,248.0,7162.955417187196,235.0,262.0,27.0
random,177,4267,426173.1698247316,2757070.5517938593,568.0,2896.3450463246513,552.0,580.0,28.0
random,178,2753,416898.4969897786,2754034.071551553,419.0,1009.052836484011,419.0,450.0,31.0
random,179,2029,405036.40317625384,2752688.027444647,248.0,8418.698303506962,230.0,275.0,45.0
random,180,3899,419189.4607661209,2756372.5490636937,366.0,3543.2413003188594,360.0,393.0,33.0
random,181,5738,427797.07631189155,2759474.2303876397,438.0,73328.69187946139,425.0,557.0,132.0
random,182,3092,431977.1256353162,2754660.4331576615,519.0,2231.1226830720907,511.0,528.0,17.0
random,183,6222,417013.63927503163,2764170.5518246638,396.0,18221.35059204673,318.0,402.0,84.0
random,184,6096,427035.7861992056,2760982.2321559456,642.0,1964.1984210912965,634.0,658.0,24.0
random,185,4883,414843.1544314988,2758105.9744251524,255.0,1219.4936874398422,250.0,260.0,10.0
random,186,4624,410872.7928080195,2757725.8137308466,231.0,2603.3075388757284,226.0,231.0,5.0
random,187,565,422011.0052558419,2748333.776981099,377.0,744.6167559823466,352.0,382.0,30.0
random,188,306,421404.75396115833,2746995.432650836,454.0,890.0846618721712,455.0,462.0,7.0
random,189,696,428066.29341730825,2748520.4507392156,622.0,18700.775854199623,559.0,699.0,140.0
random,190,1670,405734.28866560705,2751778.778173362,216.0,1544.3996303802442,216.0,234.0,18.0
random,191,5167,409567.20205072203,2758536.7527214703,295.0,1246.0417774611217,287.0,304.0,17.0
random,192,1985,406458.5231688125,2752604.9730961,234.0,1635.2617056532813,220.0,243.0,23.0
random,193,554,407929.8706842844,2748303.387925348,247.0,1559.999719077174,244.0,252.0,8.0
random,194,1217,414251.5871687308,2750466.6752697607,327.0,2045.580530105509,322.0,337.0,15.0
random,195,2970,409818.6171176741,2754418.4107775935,250.0,4792.774588039127,231.0,264.0,33.0
random,196,1360,408571.2664246263,2750896.8361664936,173.0,602.2359199426365,173.0,180.0,7.0
random,197,2624,402143.0826136094,2753783.4524983964,286.0,1756.2976504629555,275.0,285.0,10.0
random,198,5425,418684.21474415506,2758950.9932922674,261.0,1423.1344049117845,261.0,269.0,8.0
random,199,483,407673.511768176,2747926.418664342,245.0,3778.9029790861186,231.0,272.0,41.0
random,200,3776,420042.84808912815,2756095.003445268,543.0,1222.405479195005,537.0,552.0,15.0
random,201,5810,436144.49031665846,2759634.074909373,444.0,49070.682383470594,408.0,501.0,93.0
random,202,822,427213.4625099577,2748829.931484953,813.0,5109.405849074623,813.0,949.0,136.0
random,203,2512,411821.2756288877,2753598.1093074568,266.0,933.90709129251,262.0,266.0,4.0
random,204,1208,414776.5380150317,2750438.0294902506,384.0,811.1178462255399,384.0,388.0,4.0
random,205,3613,407878.1832616786,2755687.488494955,262.0,3855.0367494560637,259.0,302.0,43.0
random,206,1348,406793.4992755878,2750859.577317508,268.0,2603.6590233895527,258.0,279.0,21.0
random,207,2557,430656.19081258884,2753685.338080769,559.0,2690.212828456869,532.0,582.0,50.0
random,208,5810,436227.79523760657,2759756.8169183917,427.0,49070.682383470594,408.0,501.0,93.0
random,209,3536,411114.6792502655,2755539.1023809207,271.0,3381.0222458227086,256.0,296.0,40.0
random,210,3457,410682.1084617521,2755338.2025178154,295.0,2023.0520163126203,248.0,302.0,54.0
random,211,1186,407357.8500740188,2750330.572275964,207.0,6494.314455343403,198.0,237.0,39.0
random,212,1461,429723.94653802697,2751209.1450613304,614.0,3921.771323963111,608.0,655.0,47.0
random,213,1651,406542.96452648414,2751718.2545364792,291.0,3052.0572671656787,278.0,322.0,44.0
random,214,463,407322.44487003575,2747840.681970472,190.0,5742.676060690781,166.0,211.0,45.0
random,215,235,430650.7607591356,2746599.4598088367,383.0,9367.921436033414,381.0,474.0,93.0
random,216,3077,408596.40077550284,2754629.668583536,207.0,663.9452268318693,204.0,214.0,10.0
random,217,5536,432272.42426918616,2759146.99655323,620.0,921.7724529778322,622.0,641.0,19.0
random,218,4795,414925.6961400886,2757946.8647466805,254.0,2589.7938433163017,235.0,270.0,35.0
random,219,6052,436138.4349550103,2760628.550402781,543.0,7255.480455336939,542.0,572.0,30.0
random,220,748,431182.1694363048,2748880.636989997,389.0,1796.117761878844,387.0,395.0,8.0
random,221,3516,418860.2087413964,2755368.1317241886,539.0,9551.920644289423,486.0,568.0,82.0
random,222,4928,407382.73647832935,2758185.6859099595,487.0,1874.3866384035605,424.0,487.0,63.0
random,223,213,432821.4815808332,2746342.5931805363,426.0,889.4058216272872,417.0,426.0,9.0
random,224,4173,413625.31200529914,2756927.2391064363,241.0,1245.481707613983,240.0,250.0,10.0
random,225,2352,417136.0812031331,2753134.0365661895,390.0,20938.927721937187,361.0,465.0,104.0
random,226,1461,429687.8937831578,2751162.4119960507,647.0,3921.771323963111,608.0,655.0,47.0
random,227,2176,407821.508285793,2752981.5912093236,244.0,2429.103136959927,209.0,245.0,36.0
random,228,3909,419036.80877832684,2756208.4581199554,348.0,28318.5004612875,333.0,478.0,145.0
random,229,3382,414155.3140049448,2755233.2009525965,332.0,2281.124626083166,332.0,343.0,11.0
random,230,2829,415597.99529952393,2754097.878291394,418.0,6740.731468993719,393.0,454.0,61.0
random,231,2447,402457.8957746907,2753457.277519228,263.0,268.80644535462386,260.0,260.0,0.0
random,232,4830,414766.1179462558,2758013.650253267,273.0,7532.655627362007,200.0,276.0,76.0
random,233,3790,418194.78738246264,2756111.4462611848,460.0,326.64689126764335,457.0,460.0,3.0
random,234,5851,423960.48926529783,2759996.5670288275,497.0,1927.2888581117188,500.0,517.0,17.0
random,235,3537,417865.85319939535,2755424.9716724,566.0,12873.926119169839,526.0,603.0,77.0
random,236,5857,416657.33116369107,2760002.947510519,272.0,5210.188657392806,247.0,304.0,57.0
random,237,6692,428334.3819650144,2769912.615494299,,1890.869247886888,,,
random,238,2617,412015.3581568581,2753796.433915307,267.0,213.40313129551677,265.0,265.0,0.0
random,239,5127,422178.3237095339,2758476.514390926,346.0,1655.766943188376,338.0,356.0,18.0
random,240,5400,421383.6004610152,2758905.5853038104,488.0,1385.5386445609824,477.0,507.0,30.0
random,241,6021,426538.7891019644,2760538.2922017816,464.0,16545.47255464186,404.0,522.0,118.0
random,242,5648,423604.59867178014,2759443.727922381,440.0,623.1583323179007,440.0,446.0,6.0
random,243,5998,428336.0069151232,2760512.376043552,562.0,407.2722823616168,559.0,563.0,4.0
random,244,1848,431042.5501487223,2752255.2380946293,516.0,1460.329430710711,512.0,525.0,13.0
random,245,2976,409369.4188653913,2754365.355125919,249.0,7113.723429689879,217.0,280.0,63.0
random,246,3433,409415.5256777962,2755319.6129835797,209.0,1755.8325965570236,190.0,234.0,44.0
random,247,3537,417824.6777702707,2755540.7012627404,582.0,12873.926119169839,526.0,603.0,77.0
random,248,795,408141.0322232089,2749017.0123279374,333.0,1478.6022055725425,317.0,339.0,22.0
random,249,1710,405467.04604877235,2751757.2131207623,221.0,4569.590872502224,213.0,237.0,24.0
random,250,1359,407264.8738614814,2750822.0976036936,209.0,4918.021888076139,197.0,240.0,43.0
random,251,1238,414846.6696599802,2750541.086469728,433.0,642.89274398669,422.0,433.0,11.0
random,252,1552,407273.2585840355,2751435.4807263385,258.0,2253.357466231984,251.0,284.0,33.0
random,253,1324,406835.2950879596,2750783.2180154696,267.0,4439.328266853227,218.0,275.0,57.0
random,254,4650,411464.283382696,2757647.119028505,251.0,6558.524606986352,238.0,301.0,63.0
random,255,4940,413637.491590995,2758193.9361941903,203.0,2262.9159144888736,203.0,235.0,32.0
random,256,4858,427451.2261672181,2758080.3372285855,460.0,1124.3758384110943,460.0,470.0,10.0
random,257,5345,425300.18383120606,2758803.8153184806,387.0,3525.263410309971,385.0,402.0,17.0
random,258,450,430856.4096438271,2747793.648526806,484.0,2746.7473199707947,480.0,511.0,31.0
random,259,908,431207.3551048902,2749360.148932569,417.0,10890.177092505564,402.0,426.0,24.0
random,260,5519,424046.03466811054,2758904.5918056867,380.0,8489.326596008692,380.0,436.0,56.0
random,261,6079,415722.1416536524,2760901.3437091024,313.0,4638.072297500245,276.0,314.0,38.0
random,262,3589,404270.21409085725,2755654.0330726844,251.0,1549.6501378353098,248.0,278.0,30.0
random,263,5557,408647.6270275717,2759232.364980294,347.0,1171.7569306765936,341.0,349.0,8.0
random,264,4353,410923.67476218013,2757222.4567241683,276.0,2705.505235945214,263.0,283.0,20.0
random,265,2914,409449.74491830077,2754261.727852137,279.0,8048.1754311542,236.0,286.0,50.0
random,266,1470,406705.3054809377,2751207.933454036,279.0,15533.448068741123,237.0,300.0,63.0
random,267,1843,432541.5814815045,2752248.9008651855,498.0,619.3918615465407,494.0,503.0,9.0
random,268,3775,425508.4990886361,2756071.0145052876,477.0,553.989107361163,458.0,494.0,36.0
random,269,671,422319.60859960795,2748569.176544679,378.0,15854.315877533694,373.0,454.0,81.0
random,270,4576,409648.83818022313,2757688.686085925,300.0,808.4709822724864,286.0,300.0,14.0
random,271,2947,434553.6604626281,2754342.372995824,504.0,3987.06307938707,499.0,516.0,17.0
random,272,5810,436286.81603818154,2759784.5378952175,421.0,49070.682383470594,408.0,501.0,93.0
random,273,3708,418464.56601449935,2755824.9638793184,520.0,5525.135688526921,488.0,527.0,39.0
random,274,3202,410189.3304701341,2754879.062319238,297.0,2368.231723621368,269.0,311.0,42.0
random,275,3064,407733.72811219224,2754625.48686295,196.0,2403.2378732625803,189.0,203.0,14.0
random,276,2801,407914.32961917884,2754079.431345077,244.0,2361.6598980588274,231.0,255.0,24.0
random,277,702,426463.7951259642,2748734.2393653807,887.0,2717.909934715754,843.0,896.0,53.0
random,278,273,431597.300380723,2746837.632784628,566.0,837.1896672640019,546.0,566.0,20.0
random,279,5890,411589.5764702118,2760139.1590240095,325.0,10262.598066616594,300.0,334.0,34.0
random,280,2052,415772.0151290945,2752760.624076445,313.0,740.3470227343129,309.0,314.0,5.0
random,281,4683,430991.6477434667,2757836.453165548,609.0,3264.5412300866733,553.0,621.0,68.0
random,282,3089,414524.0724783698,2754618.7977611744,295.0,2870.2448347024583,285.0,308.0,23.0
random,283,1674,409648.300187717,2751797.3580404483,211.0,1026.9110108844213,211.0,217.0,6.0
random,284,5825,415613.3290230258,2759947.656356568,233.0,1768.405464805804,232.0,243.0,11.0
random,285,5207,433053.60095085826,2758559.887564558,540.0,3381.1063388800453,524.0,563.0,39.0
random,286,3124,415227.32199803105,2754728.7276077047,300.0,764.1233744249047,297.0,303.0,6.0
random,287,4626,419445.46381956694,2757757.275356692,462.0,1027.5655177811657,421.0,473.0,52.0
random,288,3454,426213.8314864003,2755370.2367906296,394.0,4807.8475319552,389.0,422.0,33.0
random,289,1749,434571.80539774237,2751931.3073376194,519.0,1244.8982733423588,510.0,519.0,9.0
random,290,5334,431489.76237165043,2758796.5819471707,550.0,3958.408124456965,540.0,564.0,24.0
random,291,2759,402505.6305886553,2754046.4590356755,274.0,496.9395817250642,263.0,274.0,11.0
random,292,94,428942.83096395934,2744955.444666201,463.0,1038.2468974199046,452.0,468.0,16.0
random,293,2265,425970.2475906379,2753152.1934068,426.0,1961.5890908111232,421.0,433.0,12.0
random,294,155,429089.23706671107,2745873.406977856,528.0,945.5357877180461,520.0,532.0,12.0
random,295,3776,420061.8403425682,2756090.893877591,537.0,1222.405479195005,537.0,552.0,15.0
random,296,4347,419384.1475836831,2757239.448313119,447.0,1491.8787234661959,420.0,468.0,48.0
random,297,1251,407415.0171436984,2750564.5759965037,204.0,1359.5222273938089,200.0,204.0,4.0
random,298,1396,408688.3906154006,2751012.937273441,173.0,1397.6345290195661,174.0,190.0,16.0
random,299,6071,417339.2318506399,2760805.7715872815,326.0,15937.926134461373,263.0,337.0,74.0
random,300,3803,416013.94027650054,2756129.019023572,408.0,927.1152175591681,398.0,409.0,11.0
random,301,6071,417313.68251253135,2760760.113354668,305.0,15937.926134461373,263.0,337.0,74.0
random,302,1235,407875.8022060734,2750497.883064945,182.0,2754.113463976634,168.0,193.0,25.0
random,303,5905,426982.233650593,2760131.9197204183,521.0,5244.4408815283905,461.0,530.0,69.0
random,304,3830,418686.07330383005,2756197.0869540246,508.0,3479.6615566486958,475.0,512.0,37.0
random,305,4647,403552.00672606425,2757773.3903369806,230.0,1000.7200178696784,230.0,238.0,8.0
random,306,5310,430606.14791230037,2758723.815113168,588.0,2508.431870679888,584.0,588.0,4.0
random,307,5591,435930.01130853366,2759226.034805185,483.0,4958.602805956905,445.0,483.0,38.0
random,308,1091,406819.0805083647,2749987.651314192,200.0,2092.881891079699,188.0,200.0,12.0
random,309,1822,402978.6038477489,2752144.9380079485,219.0,948.8934055423898,208.0,222.0,14.0
random,310,2584,406528.4531127617,2753681.656645503,265.0,6557.544670107836,243.0,273.0,30.0
random,311,272,431850.5904713546,2746831.5918904543,480.0,513.4797212264232,458.0,478.0,20.0
random,312,111,430001.35654053226,2745170.2500044275,543.0,1143.3369173866504,540.0,557.0,17.0
random,313,2464,404332.86667005444,2753449.664540849,258.0,3744.9532616039473,254.0,281.0,27.0
random,314,3302,409949.33785311604,2755106.9905951694,218.0,7423.512484037406,215.0,264.0,49.0
random,315,197,426274.95825412695,2746204.450686398,433.0,1327.2921221105546,430.0,436.0,6.0
random,316,1812,405839.9678502152,2752110.241819039,252.0,9012.585793196831,216.0,261.0,45.0
random,317,5810,436269.7961221391,2759791.085062146,421.0,49070.682383470594,408.0,501.0,93.0
random,318,1027,424204.271396431,2749725.234174306,454.0,5274.812623319773,431.0,479.0,48.0
random,319,460,431664.85211039043,2747835.7079314585,440.0,1141.0816221999842,424.0,448.0,24.0
random,320,5415,431570.61752384115,2758885.287415364,539.0,3971.579580954087,518.0,544.0,26.0
random,321,5388,435702.9822484558,2758902.981716177,516.0,357.03036070939464,516.0,521.0,5.0
random,322,6095,434939.97396195546,2760984.5906631476,622.0,1035.8960841636376,620.0,623.0,3.0
random,323,256,427603.8918242358,2746676.3231338756,555.0,3290.905181915709,548.0,602.0,54.0
random,324,4136,417019.5730163149,2756811.5987111027,468.0,5761.8464005740425,408.0,512.0,104.0
random,325,2201,403968.90821167035,2753013.4285379997,240.0,2924.924372220797,239.0,250.0,11.0
random,326,3551,409419.3007596083,2755383.6537484424,219.0,12501.122353773988,186.0,250.0,64.0
random,327,3069,434861.4471199436,2754602.6839198554,570.0,989.7480753624759,562.0,568.0,6.0
random,328,4614,419998.39975380973,2757724.0268517584,277.0,1971.3243598277786,275.0,287.0,12.0
random,329,6222,417063.9014768023,2764061.1353919045,345.0,18221.35059204673,318.0,402.0,84.0
random,330,3225,408830.7889195376,2754851.235661563,195.0,4346.042211172309,193.0,201.0,8.0
random,331,3796,415233.0913804437,2756061.357547987,340.0,7946.329259285042,306.0,349.0,43.0
random,332,2146,405523.5929217254,2752861.4368819552,234.0,2889.42611790005,232.0,250.0,18.0
random,333,229,428004.0737469287,2746542.119618305,674.0,873.3137909210451,658.0,682.0,24.0
random,334,6216,424646.4075940503,2763934.1620915523,417.0,2381.140236903915,393.0,424.0,31.0
random,335,5298,419971.2192255092,2758685.032824476,255.0,4693.811630132441,251.0,295.0,44.0
random,336,4731,411592.8407265049,2757828.6640031557,286.0,5404.655684516384,275.0,332.0,57.0
random,337,5810,436387.85686318896,2759629.027247755,492.0,49070.682383470594,408.0,501.0,93.0
random,338,4037,413425.6337904118,2756695.218116091,268.0,902.7062754468013,267.0,270.0,3.0
random,339,5402,425192.8355561828,2758826.5347517515,405.0,8336.982451714313,401.0,414.0,13.0
random,340,2783,408357.1430576626,2754085.908048903,249.0,2063.907248255434,227.0,254.0,27.0
random,341,2636,403885.18593877915,2753833.6205443274,272.0,582.331969212327,270.0,274.0,4.0
random,342,2601,403676.6313081862,2753759.2685849797,229.0,6850.6780043159615,219.0,240.0,21.0
random,343,995,405608.9476631848,2749648.6980519085,245.0,4574.961445494386,217.0,264.0,47.0
random,344,1676,407532.0631189819,2751704.3078526016,289.0,4465.431162255098,274.0,297.0,23.0
random,345,3516,418885.1021065822,2755507.4201006466,505.0,9551.920644289423,486.0,568.0,82.0
random,346,565,422012.1057009074,2748291.669577564,357.0,744.6167559823466,352.0,382.0,30.0
random,347,4067,425783.59929912485,2756707.297966653,523.0,13141.078192483426,448.0,560.0,112.0
random,348,1121,428855.47557313705,2750130.782226532,631.0,458.90419266563214,631.0,638.0,7.0
random,349,2999,408552.8202809951,2754330.9110052283,228.0,14970.353531859035,217.0,262.0,45.0
random,350,816,433724.3417480063,2749058.7350164265,521.0,7048.724286892985,520.0,535.0,15.0
random,351,2810,403180.70418693527,2754083.2695839424,223.0,2691.4728438167376,224.0,244.0,20.0
random,352,348,421010.1457478815,2747203.997223816,425.0,786.202348178126,423.0,435.0,12.0
random,353,4029,429348.7270503345,2756636.1854334525,626.0,3954.1716449555606,587.0,632.0,45.0
random,354,2309,403715.90765873104,2753112.7010819744,217.0,5373.254131298583,210.0,218.0,8.0
random,355,517,430502.14537402673,2748064.6868301607,455.0,2848.3971885175492,438.0,468.0,30.0
random,356,2410,404264.2603610586,2753342.3366269595,281.0,5279.693083936808,247.0,283.0,36.0
random,357,3874,405063.8460025213,2756296.5025487635,213.0,3279.8318102423423,210.0,223.0,13.0
random,358,3328,417389.2803915767,2755145.8531299043,486.0,695.5086800807964,478.0,495.0,17.0
random,359,6187,423597.4875048706,2762299.540857922,460.0,1519.2377806227978,456.0,482.0,26.0
random,360,5425,418702.93155150756,2758953.5822604257,266.0,1423.1344049117845,261.0,269.0,8.0
random,361,1320,430876.38192233694,2750787.6908504376,455.0,3256.8712006806563,443.0,466.0,23.0
random,362,1414,434193.6148554323,2751079.9920077533,477.0,859.058969760892,477.0,492.0,15.0
random,363,4718,422384.6963075433,2757866.321684323,426.0,854.3391963931198,426.0,438.0,12.0
random,364,6079,415771.56340799277,2760876.021212053,299.0,4638.072297500245,276.0,314.0,38.0
random,365,1952,408027.06794244685,2752521.728085878,191.0,1841.569560894255,193.0,223.0,30.0
random,366,5955,416605.607394383,2760390.692569058,299.0,817.1339177307168,285.0,305.0,20.0
random,367,3024,409769.4719092512,2754512.755620038,269.0,3886.826849659107,252.0,279.0,27.0
random,368,3244,426118.4529320562,2754892.997830104,554.0,1846.5902454494035,504.0,554.0,50.0
random,369,557,433569.88945379655,2748297.097995436,555.0,4303.91439155989,520.0,590.0,70.0
random,370,3591,407896.92248538375,2755589.9161986946,248.0,6392.7586893787375,246.0,290.0,44.0
random,371,4169,411598.9307159495,2756923.6670242078,238.0,741.5640163454516,238.0,241.0,3.0
random,372,3536,411101.91351882834,2755544.733805817,271.0,3381.0222458227086,256.0,296.0,40.0
random,373,556,423784.3094437287,2748297.8747943663,571.0,3789.6006772218857,554.0,623.0,69.0
random,374,3040,408588.73498578236,2754567.5827255337,233.0,3425.972341484914,229.0,257.0,28.0
random,375,4144,412850.9592385873,2756866.5704042925,237.0,884.9169240967589,230.0,240.0,10.0
random,376,2296,416198.70460388035,2753173.312375431,418.0,3703.652895711071,402.0,435.0,33.0
random,377,2057,407630.78255147283,2752770.821354058,227.0,991.4029376695573,219.0,227.0,8.0
random,378,5325,414917.71048480866,2758794.100183651,251.0,3572.6723486704377,243.0,252.0,9.0
random,379,597,422436.18714036886,2748416.935157498,406.0,1915.3628207755296,407.0,425.0,18.0
random,380,3672,413093.5947617906,2755832.8409031616,295.0,1509.8556970963514,279.0,295.0,16.0
random,381,5627,428049.46192768734,2759357.167095905,468.0,12541.72449116835,447.0,525.0,78.0
random,382,3029,408187.70037801313,2754471.0218800353,216.0,9246.838193058988,200.0,228.0,28.0
random,383,3286,415664.32418806216,2755066.7439397844,418.0,1959.4693590302686,349.0,418.0,69.0
random,384,878,409313.7559830917,2749329.415290767,253.0,5150.301565329347,253.0,257.0,4.0
random,385,718,407684.8748739968,2748820.538361618,308.0,908.8309953795375,299.0,313.0,14.0
random,386,575,422271.71959072945,2748374.6603092523,352.0,2997.81353999967,349.0,359.0,10.0
random,387,4667,411549.0658687781,2757744.268552785,266.0,2184.4452060113626,259.0,305.0,46.0
random,388,4240,406814.93253415637,2757024.0405410244,277.0,1808.9835720651142,275.0,284.0,9.0
random,389,4071,417264.71230175556,2756764.003680758,481.0,848.8378035934943,481.0,500.0,19.0
random,390,6721,391285.48272187833,2786157.1177008795,447.0,18524.963540403183,411.0,493.0,82.0
random,391,4398,433671.21079412673,2757344.9229054716,521.0,2361.355323370316,517.0,539.0,22.0
random,392,3733,430776.4882045393,2755960.7661579535,513.0,4569.301106534442,513.0,546.0,33.0
random,393,3284,419829.12081079656,2755038.415552491,639.0,2178.4760523451014,609.0,659.0,50.0
random,394,689,430621.56010977697,2748616.5412260727,408.0,12546.929629241562,400.0,429.0,29.0
random,395,2141,403922.68065644836,2752917.823961448,244.0,562.2095591917687,211.0,244.0,33.0
random,396,5576,430811.0271476545,2759273.3604118894,597.0,1663.7587924681316,591.0,614.0,23.0
random,397,1448,404958.76671105187,2751119.427828031,226.0,6487.140641923179,223.0,267.0,44.0
random,398,294,432246.0058071179,2746932.508706625,367.0,1452.2379542318376,352.0,380.0,28.0
random,399,2610,407322.0177001561,2753730.557156153,224.0,4069.501977195209,217.0,227.0,10.0
random,400,3420,427791.3785151065,2755295.566814916,560.0,1160.3505158453415,556.0,576.0,20.0
random,401,3509,408950.5741658837,2755397.8811523346,200.0,3183.6207361593015,196.0,266.0,70.0
random,402,5738,428080.20834651415,2759628.6855834248,536.0,73328.69187946139,425.0,557.0,132.0
random,403,3896,401514.89882850234,2756404.2292846027,367.0,3707.797291426046,357.0,392.0,35.0
random,404,4179,411492.34156562487,2756934.225659684,271.0,2006.8270619469097,259.0,274.0,15.0
random,405,2352,417143.9902990605,2753103.770474977,382.0,20938.927721937187,361.0,465.0,104.0
random,406,2149,404342.9811777575,2752912.5991003695,230.0,1665.1115934220836,218.0,234.0,16.0
random,407,2347,402583.5570198672,2753272.868921623,266.0,716.9940640449834,262.0,269.0,7.0
random,408,3381,409258.3687337652,2755251.3235212965,209.0,528.8876099508628,209.0,213.0,4.0
random,409,5967,413258.1231161675,2760422.6632474475,305.0,551.5349064987174,305.0,308.0,3.0
random,410,4610,415870.60352106823,2757719.4639706616,294.0,780.4294489169176,289.0,310.0,21.0
random,411,3840,410735.96751298907,2756274.248992088,221.0,1242.607753992965,220.0,239.0,19.0
random,412,629,423590.3824738358,2748514.705920408,466.0,4970.125273439513,460.0,506.0,46.0
random,413,2517,407304.8701106858,2753579.5396530028,245.0,2033.504704990993,238.0,258.0,20.0
random,414,5905,426861.14047792385,2760185.2413904304,468.0,5244.4408815283905,461.0,530.0,69.0
