point_id,landslide_id,x,y,pt_elev,pt_slope,pt_lith,area_m2,z_min,z_max,relief_m
3546,3546,421721.5,2755778.25,407,26.66558266,二叠系文笔山组,6723.511395,336,407,71
3547,3547,436109,2755778.25,534,13.87336922,燕山早期正长花岗岩,603.3432007,530,534,4
3548,3548,414271.5,2755790.75,378,17.63051605,白垩系沙县组,341.901216,374,378,4
3549,3549,418496.5,2755740.75,544,22.67769241,石炭系林地组,688.3613773,539,544,5
3550,3550,411334,2755753.25,269,21.92440224,元古界楼子坝组,1866.004197,250,269,19
3551,3551,406421.5,2755803.25,214,18.16075134,燕山中期二长花岗岩,537.0031786,209,214,5
3552,3552,405171.5,2755753.25,219,15.52789307,燕山中期二长花岗岩,1508.3966,207,219,12
3553,3553,436346.5,2755790.75,584,19.47122002,燕山早期正长花岗岩,615.0100874,576,584,8
3554,3554,428409,2755803.25,754,13.49573326,燕山晚期花岗斑岩,962.816138,746,754,8
3555,3555,404309,2755690.75,242,9.398914337,燕山中期正长花岗岩,2746.526891,226,242,16
3556,3556,415134,2755790.75,379,15.11946106,侏罗系藩坑组,315.4825875,375,379,4
3557,3557,409571.5,2755803.25,237,14.73825932,燕山中期二长花岗岩,2857.707933,210,237,27
3558,3558,410221.5,2755790.75,219,12.48169136,元古界楼子坝组,1704.963901,196,219,23
3559,3559,410559,2755803.25,224,18.9879818,元古界楼子坝组,950.5315522,213,224,11
3560,3560,407921.5,2755803.25,281,22.67769241,燕山中期二长花岗岩,729.0379479,270,281,11
3561,3561,411621.5,2755778.25,239,22.4068718,元古界楼子坝组,844.8549592,219,239,20
3562,3562,433459,2755778.25,509,13.24475098,加里东期二长花岗岩,4029.701045,498,509,11
3563,3563,410484,2755815.75,221,25.71843338,元古界楼子坝组,1608.435096,195,221,26
3564,3564,430509,2755728.25,541,18.58031464,燕山中期二长花岗岩,5501.025828,511,541,30
3565,3565,404159,2755815.75,232,14.61543083,燕山中期正长花岗岩,494.0178916,229,232,3
3566,3566,429746.5,2755803.25,545,15.79316902,燕山中期二长花岗岩,824.4514956,535,545,10
3567,3567,430596.5,2755740.75,531,25.66039658,燕山中期二长花岗岩,6564.648811,504,531,27
3568,3568,418309,2755728.25,601,15.68014145,石炭系林地组,2563.955975,554,601,47
3569,3569,406834,2755828.25,249,12.38254929,燕山中期二长花岗岩,1669.934856,233,249,16
3570,3570,413309,2755840.75,320,1.620137453,白垩系沙县组,4229.825278,269,320,51
3571,3571,430809,2755828.25,519,19.52872849,燕山中期二长花岗岩,1264.38439,509,519,10
3572,3572,425959,2755803.25,558,46.34387589,元古界楼子坝组,2157.080653,504,558,54
3573,3573,413246.5,2755840.75,310,10.14210606,白垩系沙县组,975.4087461,306,310,4
3574,3574,413096.5,2755828.25,295,19.69992065,元古界楼子坝组,1509.855697,279,295,16
3575,3575,412534,2755840.75,273,19.68572998,元古界楼子坝组,1029.265208,255,273,18
3576,3576,426571.5,2755840.75,633,30.58017731,元古界楼子坝组,477.0082826,624,633,9
3577,3577,411021.5,2755840.75,236,38.52824783,元古界楼子坝组,1970.144753,197,236,39
3578,3578,427609,2755853.25,514,20.24305534,元古界楼子坝组,2162.149711,489,514,25
3579,3579,407771.5,2755853.25,291,20.89873886,燕山中期二长花岗岩,822.5151783,266,291,25
3580,3580,408721.5,2755853.25,303,20.84626579,燕山中期二长花岗岩,558.8402691,293,303,10
3581,3581,411296.5,2755815.75,253,27.55230522,元古界楼子坝组,2147.444228,227,253,26
3582,3582,404021.5,2755840.75,252,20.52755356,燕山中期正长花岗岩,922.5683216,238,252,14
3583,3583,405809,2755878.25,224,30.10634041,燕山中期二长花岗岩,759.0176769,205,224,19
3584,3584,426659,2755878.25,663,32.26617432,元古界楼子坝组,1276.081765,628,663,35
3585,3585,418684,2755778.25,568,20.52755356,石炭系林地组,13079.83494,411,568,157
3586,3586,412596.5,2755878.25,273,18.58031464,元古界楼子坝组,540.8187251,266,273,7
3587,3587,412084,2755878.25,227,28.91046715,元古界楼子坝组,805.7782666,217,227,10
3588,3588,,,,,,214.3859971,,,
3589,3589,409909,2755890.75,214,6.50463438,燕山中期二长花岗岩,668.0617314,205,214,9
3590,3590,404334,2755903.25,229,31.36606789,燕山中期正长花岗岩,961.4475268,217,229,12
3591,3591,411496.5,2755828.25,261,19.9251442,元古界楼子坝组,4215.114827,211,261,50
3592,3592,409459,2755903.25,233,19.25354195,燕山中期二长花岗岩,908.3622945,224,233,9
3593,3593,415009,2755878.25,373,8.089084625,侏罗系藩坑组,702.5907396,363,373,10
3594,3594,415584,2755715.75,540,27.62981415,侏罗系藩坑组,7637.644293,413,540,127
3595,3595,429434,2755890.75,572,29.06082916,燕山中期二长花岗岩,1694.408652,561,572,11
3596,3596,413671.5,2755915.75,356,28.26190567,白垩系沙县组,314.9716851,348,356,8
3597,3597,412984,2755928.25,295,24.85590172,元古界楼子坝组,5441.452807,265,295,30
3598,3598,405846.5,2755928.25,223,32.75207901,燕山中期二长花岗岩,607.1090374,207,223,16
3599,3599,413559,2755928.25,301,17.87400818,白垩系沙县组,251.9793138,297,301,4
3600,3600,406584,2755928.25,265,6.936247826,燕山中期二长花岗岩,495.7879119,263,265,2
3601,3601,421921.5,2755928.25,377,24.85590172,二叠系文笔山组,3101.313518,343,377,34
3602,3602,420759,2755903.25,387,28.54879189,二叠系童子岩组,1464.071285,365,387,22
3603,3603,409896.5,2755940.75,218,9.69704628,燕山中期二长花岗岩,565.4368938,214,218,4
3604,3604,403346.5,2755890.75,274,33.89569473,燕山中期正长花岗岩,1781.755466,240,274,34
3605,3605,404371.5,2755940.75,223,29.22544289,燕山中期正长花岗岩,490.5921523,217,223,6
3606,3606,429746.5,2755953.25,542,15.56612301,燕山中期二长花岗岩,1412.709891,530,542,12
3607,3607,429671.5,2755953.25,544,24.53709984,燕山中期二长花岗岩,3009.788568,530,544,14
3608,3608,430871.5,2755953.25,553,14.7992239,燕山中期二长花岗岩,358.1283596,553,553,0
3609,3609,418421.5,2755840.75,527,22.3830986,石炭系林地组,5525.135689,488,527,39
3610,3610,413121.5,2755965.75,327,20.20196915,元古界楼子坝组,4023.545061,285,327,42
3611,3611,436321.5,2755915.75,559,22.19160652,燕山早期正长花岗岩,1046.967939,547,559,12
3612,3612,417796.5,2755765.75,635,31.15919876,元古界楼子坝组,9302.240625,507,635,128
3613,3613,418084,2755953.25,503,29.13158035,石炭系林地组,861.5847707,490,503,13
3614,3614,409784,2755965.75,235,20.24305534,燕山中期二长花岗岩,4067.802155,218,235,17
3615,3615,412934,2755978.25,300,25.00792885,元古界楼子坝组,1100.375254,273,300,27
3616,3616,409609,2755953.25,241,18.76292038,燕山中期二长花岗岩,1033.26831,228,241,13
3617,3617,426059,2755953.25,559,35.90516281,元古界楼子坝组,861.5656041,544,559,15
3618,3618,419996.5,2755978.25,576,14.1969471,二叠系童子岩组,252.9870765,576,576,0
3619,3619,412746.5,2755978.25,291,26.25969696,元古界楼子坝组,332.7540931,285,291,6
3620,3620,419484,2755978.25,507,19.1802578,二叠系童子岩组,824.4946732,497,507,10
3621,3621,410584,2755978.25,213,26.48233604,燕山中期二长花岗岩,912.3573707,204,213,9
3622,3622,406446.5,2755990.75,223,8.206727028,燕山中期二长花岗岩,417.2722127,221,223,2
3623,3623,409934,2755990.75,212,21.26108742,燕山中期二长花岗岩,495.3274743,200,212,12
3624,3624,413071.5,2755990.75,329,26.10956764,元古界楼子坝组,587.7800236,318,329,11
3625,3625,409734,2755965.75,250,15.21789551,燕山中期二长花岗岩,1546.928261,228,250,22
3626,3626,415371.5,2755965.75,383,30.96375656,侏罗系藩坑组,1210.092018,368,383,15
3627,3627,418171.5,2755953.25,513,29.38070869,石炭系林地组,806.3834733,490,513,23
3628,3628,404059,2755990.75,261,1.145762801,燕山中期正长花岗岩,699.5747422,258,261,3
3629,3629,421921.5,2756003.25,405,27.41360664,二叠系文笔山组,757.0164836,392,405,13
3630,3630,424984,2755990.75,385,16.6817112,二叠系栖霞组,559.3120459,383,385,2
3631,3631,413621.5,2756003.25,341,29.50387955,白垩系沙县组,796.3809942,314,341,27
3632,3632,412521.5,2756015.75,267,40.06221771,元古界楼子坝组,2118.959888,199,267,68
3633,3633,416559,2755953.25,371,30.13589478,元古界楼子坝组,2711.872274,353,371,18
3634,3634,430846.5,2755978.25,546,19.82702827,燕山中期二长花岗岩,4569.301107,513,546,33
3635,3635,426246.5,2756015.75,604,22.05857849,元古界楼子坝组,1029.97446,583,604,21
3636,3636,430534,2756015.75,517,16.25391769,燕山中期二长花岗岩,2778.635308,507,517,10
3637,3637,408459,2756028.25,343,7.25356102,燕山中期二长花岗岩,660.6567465,335,343,8
3638,3638,420571.5,2756028.25,436,29.59565926,二叠系童子岩组,3484.334154,391,436,45
3639,3639,404096.5,2756003.25,256,17.69586182,燕山中期正长花岗岩,710.2423384,247,256,9
3640,3640,429684,2756028.25,570,17.29910851,燕山中期二长花岗岩,2226.491619,545,570,25
3641,3641,411896.5,2756028.25,208,29.28772545,元古界楼子坝组,540.0279459,200,208,8
3642,3642,407909,2756040.75,275,15.81191254,燕山中期二长花岗岩,403.3780445,273,275,2
3643,3643,415746.5,2756028.25,392,16.25391769,侏罗系藩坑组,402.346315,391,392,1
3644,3644,425521.5,2756028.25,481,31.18693161,二叠系栖霞组,818.8805604,453,481,28
3645,3645,412959,2756040.75,329,25.02809143,元古界楼子坝组,923.5792212,290,329,39
3646,3646,436546.5,2756028.25,566,11.44674683,燕山早期正长花岗岩,195.6685693,566,566,0
3647,3647,421871.5,2756040.75,434,25.99605751,二叠系文笔山组,1172.531489,399,434,35
3648,3648,429996.5,2756040.75,536,18.74779129,燕山中期二长花岗岩,1789.1602,527,536,9
3649,3649,410309,2756053.25,210,25.0884304,燕山中期二长花岗岩,310.910034,204,210,6
3650,3650,420246.5,2756053.25,550,28.43463516,二叠系童子岩组,538.481204,536,550,14
3651,3651,425934,2756053.25,575,18.53429794,元古界楼子坝组,1306.041365,561,575,14
3652,3652,415384,2756053.25,336,18.64143944,侏罗系藩坑组,324.1112649,333,336,3
3653,3653,434071.5,2756053.25,492,17.34932709,加里东期二长花岗岩,964.7381287,489,492,3
3654,3654,411959,2756065.75,213,31.49575806,元古界楼子坝组,342.4057786,213,213,0
3655,3655,436259,2756053.25,528,28.84674644,燕山早期正长花岗岩,772.4269886,521,528,7
3656,3656,407859,2756065.75,290,11.44674683,燕山中期二长花岗岩,270.2723668,288,290,2
3657,3657,403184,2756065.75,267,25.29785728,燕山中期正长花岗岩,1280.772711,251,267,16
3658,3658,416409,2756015.75,388,43.16041946,元古界楼子坝组,1724.188188,350,388,38
3659,3659,411871.5,2756065.75,236,37.65455627,元古界楼子坝组,903.7903244,222,236,14
3660,3660,426259,2756065.75,616,23.0354805,元古界楼子坝组,931.7122516,606,616,10
3661,3661,429259,2756065.75,645,24.44334984,燕山中期二长花岗岩,691.4963826,641,645,4
3662,3662,407934,2756065.75,277,18.01810646,燕山中期二长花岗岩,333.2684477,274,277,3
3663,3663,422159,2756078.25,388,12.1561451,二叠系文笔山组,275.3347036,386,388,2
3664,3664,413434,2756078.25,332,25.21839523,白垩系沙县组,1233.46617,305,332,27
3665,3665,427484,2756078.25,600,29.15509605,元古界楼子坝组,823.8062053,568,600,32
3666,3666,412496.5,2756078.25,250,21.81375313,元古界楼子坝组,1830.899923,216,250,34
3667,3667,413909,2756078.25,329,17.38270378,白垩系沙县组,990.1210358,314,329,15
3668,3668,433271.5,2756078.25,505,5.419335842,燕山中期二长花岗岩,542.7417751,504,505,1
3669,3669,418196.5,2756053.25,476,21.45173264,石炭系林地组,908.3137569,463,476,13
3670,3670,409946.5,2756090.75,234,16.25391769,燕山中期二长花岗岩,3255.938901,202,234,32
3671,3671,425546.5,2756090.75,494,23.4076519,二叠系栖霞组,553.9891074,458,494,36
3672,3672,420046.5,2756053.25,552,24.44334984,二叠系童子岩组,1222.405479,537,552,15
3673,3673,422571.5,2756078.25,354,17.01102829,二叠系栖霞组,2956.031455,329,354,25
3674,3674,410834,2756103.25,237,19.64307594,燕山中期二长花岗岩,656.3643784,217,237,20
3675,3675,413359,2756103.25,353,20.48723793,白垩系沙县组,1581.458161,314,353,39
3676,3676,412134,2756103.25,227,15.88661766,元古界楼子坝组,360.1852609,223,227,4
3677,3677,421496.5,2756078.25,341,20.7804184,二叠系童子岩组,906.7754686,334,341,7
3678,3678,418421.5,2756065.75,472,17.34932709,石炭系林地组,2626.384744,458,472,14
3679,3679,436671.5,2756103.25,572,21.65251732,燕山早期正长花岗岩,189.4357981,568,572,4
3680,3680,405096.5,2756103.25,203,20.14701271,燕山中期二长花岗岩,1844.17558,196,203,7
3681,3681,403396.5,2756115.75,251,19.69992065,燕山中期正长花岗岩,645.2145326,246,251,5
3682,3682,403309,2756115.75,274,23.74949455,燕山中期正长花岗岩,2402.272678,248,274,26
3683,3683,406196.5,2756115.75,290,21.36306,燕山中期二长花岗岩,659.1430355,273,290,17
3684,3684,411771.5,2756115.75,265,23.4076519,元古界楼子坝组,2095.075566,228,265,37
3685,3685,418196.5,2756115.75,460,12.45698929,石炭系林地组,326.6468913,457,460,3
3686,3686,436534,2756065.75,558,15.81191254,燕山早期正长花岗岩,1549.120732,529,558,29
3687,3687,425734,2756128.25,576,20.31128311,二叠系栖霞组,538.4667897,564,576,12
3688,3688,406821.5,2756128.25,275,18.2550602,燕山中期二长花岗岩,532.6652274,263,275,12
3689,3689,415596.5,2756128.25,391,21.36306,侏罗系藩坑组,4202.771689,371,391,20
3690,3690,428909,2756128.25,803,22.4068718,元古界楼子坝组,492.6917891,793,803,10
3691,3691,415234,2756015.75,349,9.090276718,侏罗系藩坑组,7946.329259,306,349,43
3692,3692,430496.5,2756040.75,526,13.17534828,燕山中期二长花岗岩,3815.461747,509,526,17
3693,3693,410396.5,2756128.25,235,15.19826984,燕山中期二长花岗岩,2034.629796,227,235,8
3694,3694,412134,2756140.75,222,31.33176994,元古界楼子坝组,359.6763597,208,222,14
3695,3695,428409,2756128.25,784,9.664408684,燕山晚期花岗斑岩,1585.725094,768,784,16
3696,3696,422046.5,2756140.75,421,19.60029984,二叠系文笔山组,832.6023459,410,421,11
3697,3697,405521.5,2756140.75,216,21.60256577,燕山中期二长花岗岩,619.8017022,209,216,7
3698,3698,415996.5,2756128.25,409,10.44746971,侏罗系藩坑组,927.1152176,398,409,11
3699,3699,,,,,,166.63411,,,
3700,3700,416309,2756090.75,374,33.05172729,侏罗系藩坑组,1980.217219,343,374,31
3701,3701,408146.5,2756128.25,289,7.969610691,燕山中期二长花岗岩,673.2744451,287,289,2
3702,3702,402846.5,2756153.25,278,20.18824959,燕山中期正长花岗岩,422.1807287,272,278,6
3703,3703,411221.5,2756153.25,213,24.20125389,燕山中期二长花岗岩,2361.277604,194,213,19
3704,3704,404184,2756153.25,240,18.08168221,燕山中期正长花岗岩,1992.01421,231,240,9
3705,3705,415421.5,2756153.25,351,25.7666378,侏罗系藩坑组,549.1583077,336,351,15
3706,3706,415021.5,2756115.75,334,6.147248268,侏罗系藩坑组,2834.190872,306,334,28
3707,3707,417984,2756165.75,513,14.36605644,侏罗系下村组,213.8688064,513,513,0
3708,3708,419971.5,2756140.75,538,19.82702827,二叠系童子岩组,716.0802913,523,538,15
3709,3709,410221.5,2756178.25,232,21.36306,燕山中期二长花岗岩,3740.060841,202,232,30
3710,3710,413909,2756153.25,312,28.54879189,白垩系沙县组,507.504835,302,312,10
3711,3711,420609,2756190.75,448,25.7666378,二叠系童子岩组,1460.489468,432,448,16
3712,3712,409796.5,2756128.25,257,12.40741825,燕山中期二长花岗岩,8364.612484,228,257,29
3713,3713,418309,2756190.75,422,16.08989334,石炭系林地组,406.9091449,419,422,3
3714,3714,420059,2756190.75,511,13.71932697,二叠系童子岩组,673.0967599,506,511,5
3715,3715,407946.5,2756203.25,285,1.811248064,燕山中期二长花岗岩,432.0149014,284,285,1
3716,3716,422434,2756203.25,399,16.45168495,二叠系文笔山组,2332.204433,378,399,21
3717,3717,437071.5,2756203.25,610,13.12884617,燕山早期正长花岗岩,859.5949372,607,610,3
3718,3718,426709,2756165.75,692,30.70902824,元古界楼子坝组,1287.562964,681,692,11
3719,3719,426271.5,2756215.75,693,19.91116714,元古界楼子坝组,429.5087851,677,693,16
3720,3720,411471.5,2756215.75,204,12.96458817,燕山中期二长花岗岩,1261.913829,194,204,10
3721,3721,420571.5,2756215.75,465,19.47122002,二叠系童子岩组,357.6290081,460,465,5
3722,3722,422271.5,2756228.25,442,23.00120926,二叠系文笔山组,2086.32204,414,442,28
3723,3723,434134,2756228.25,492,16.69924355,加里东期二长花岗岩,1260.636253,484,492,8
3724,3724,418684,2756190.75,512,21.80140877,石炭系林地组,3479.661557,475,512,37
3725,3725,402796.5,2756228.25,284,17.28232765,燕山中期正长花岗岩,463.8376305,280,284,4
3726,3726,416646.5,2756215.75,448,35.26979065,元古界楼子坝组,2723.606182,346,448,102
3727,3727,408009,2756228.25,292,17.87400818,燕山中期二长花岗岩,299.9338377,279,292,13
3728,3728,427521.5,2756228.25,679,32.47251511,元古界楼子坝组,506.201298,663,679,16
3729,3729,409871.5,2756240.75,252,8.049467087,燕山中期二长花岗岩,295.6675135,251,252,1
3730,3730,413459,2756215.75,342,25.00792885,白垩系沙县组,1018.561114,330,342,12
3731,3731,430421.5,2756178.25,538,28.95017052,燕山中期二长花岗岩,1775.849386,510,538,28
3732,3732,416059,2756228.25,364,16.08989334,侏罗系藩坑组,939.2985154,358,364,6
3733,3733,410834,2756253.25,239,20.05035019,燕山中期二长花岗岩,1242.607754,220,239,19
3734,3734,409621.5,2756228.25,254,23.84738159,燕山中期二长花岗岩,4777.268986,219,254,35
3735,3735,402921.5,2756278.25,304,27.85169601,燕山中期正长花岗岩,762.691464,291,304,13
3736,3736,412696.5,2756190.75,295,35.88438034,元古界楼子坝组,3816.198578,234,295,61
3737,3737,407296.5,2756278.25,281,25.17851639,燕山中期二长花岗岩,5159.002428,249,281,32
3738,3738,425521.5,2756203.25,478,21.72714233,二叠系栖霞组,3391.805698,422,478,56
3739,3739,410034,2756228.25,267,7.20912075,燕山中期二长花岗岩,3063.857933,247,267,20
3740,3740,414671.5,2756265.75,342,22.02210045,侏罗系藩坑组,917.6864238,326,342,16
3741,3741,406309,2756265.75,288,21.82608604,燕山中期二长花岗岩,850.4413702,272,288,16
3742,3742,410971.5,2756265.75,235,17.23186493,燕山中期二长花岗岩,1292.390726,221,235,14
3743,3743,427584,2756290.75,716,23.04688835,元古界楼子坝组,310.185608,708,716,8
